,samples,numpy_pam,numpy_fastpam1,numpy_fasterpam
0,50,0.3499501546223958,0.3501739501953125,0.3502146402994792
1,50,0.3640899658203125,0.3640899658203125,0.3640899658203125
2,50,0.3641204833984375,0.3641204833984375,0.3641204833984375
3,50,0.3641357421875,0.3641357421875,0.3641357421875
4,50,0.3641357421875,0.3641357421875,0.3641357421875
5,50,0.3641357421875,0.3641357421875,0.3641357421875
6,50,0.364166259765625,0.364166259765625,0.364166259765625
7,50,0.364166259765625,0.364166259765625,0.364166259765625
8,50,0.364166259765625,0.364166259765625,0.36420440673828125
9,50,0.3642120361328125,0.3642120361328125,0.3642120361328125
10,100,0.3642338344029018,0.3642425537109375,0.3642425537109375
11,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
12,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
13,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
14,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
15,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
16,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
17,100,0.3642425537109375,0.3642425537109375,0.36424001057942706
18,100,0.3642425537109375,0.3642425537109375,0.3642425537109375
19,100,0.3642425537109375,0.3642425537109375,0.3642934163411458
20,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
21,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
22,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
23,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
24,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
25,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
26,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
27,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
28,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
29,200,0.3643035888671875,0.3643035888671875,0.3643035888671875
30,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
31,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
32,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
33,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
34,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
35,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
36,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
37,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
38,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
39,300,0.3643035888671875,0.3643035888671875,0.3643035888671875
40,500,0.3643035888671875,0.3643035888671875,0.3643035888671875
41,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
42,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
43,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
44,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
45,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
46,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
47,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
48,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
49,500,0.3652496337890625,0.3652496337890625,0.3652496337890625
50,700,0.3652496337890625,0.3652496337890625,0.3652496337890625
51,700,0.3652496337890625,0.3652496337890625,0.3652496337890625
52,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
53,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
54,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
55,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
56,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
57,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
58,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
59,700,0.3689117431640625,0.3689117431640625,0.3689117431640625
60,1000,0.3748809814453125,0.3819694519042969,0.3839297824435764
61,1000,0.3839569091796875,0.3839683532714844,0.38399696350097656
62,1000,0.3877410888671875,0.3877410888671875,0.3877696990966797
63,1000,0.3914794921875,0.3914794921875,0.3915081024169922
64,1000,0.3914794921875,0.3914794921875,0.39150238037109375
65,1000,0.3914794921875,0.3914794921875,0.39150428771972656
66,1000,0.3914794921875,0.3914794921875,0.39150238037109375
67,1000,0.39744873046875,0.3989410400390625,0.3989677429199219
68,1000,0.3989410400390625,0.3989410400390625,0.39897727966308594
69,1000,0.398956298828125,0.398956298828125,0.39898109436035156
70,2000,0.458984375,0.458984375,0.45903650919596356
71,2000,0.4741668701171875,0.4741668701171875,0.4742279052734375
72,2000,0.4741668701171875,0.4741668701171875,0.47422027587890625
73,2000,0.4741668701171875,0.4741668701171875,0.4742240905761719
74,2000,0.4741668701171875,0.4741668701171875,0.4742228190104167
75,2000,0.4741668701171875,0.4741668701171875,0.4742240905761719
76,2000,0.4741668701171875,0.4741668701171875,0.4742279052734375
77,2000,0.47418212890625,0.47418212890625,0.4742380777994792
78,2000,0.4741973876953125,0.4741973876953125,0.47425587972005206
79,2000,0.4741973876953125,0.4741973876953125,0.4742571512858073
80,3000,0.6091156005859375,0.6091156005859375,0.6091944376627604
81,3000,0.609893798828125,0.609893798828125,0.6099887424045138
82,3000,0.609893798828125,0.609893798828125,0.6099887424045138
83,3000,0.609893798828125,0.609893798828125,0.6099828084309896
84,3000,0.609893798828125,0.609893798828125,0.6099921332465278
85,3000,0.6099090576171875,0.6099090576171875,0.6099980672200521
86,3000,0.6099090576171875,0.6099090576171875,0.6100040011935763
87,3000,0.6099090576171875,0.6099090576171875,0.6100040011935763
88,3000,0.6099090576171875,0.6099090576171875,0.6100040011935763
89,3000,0.6099090576171875,0.6099090576171875,0.6100040011935763
90,5000,0.7910982438319706,0.7873064124065897,0.7707389382755055
91,5000,0.8858743254671392,0.879288764849101,0.869476318359375
92,5000,0.8864347912016369,0.8781298208927762,0.8674672444661459
93,5000,0.8859845287394974,0.87986401544101,0.8689027674057904
94,5000,0.8866100671156397,0.8773914281872736,0.8682126131924716
95,5000,0.8856072059044471,0.8794646332229393,0.8679778155158547
96,5000,0.8859214587089342,0.881089906434755,0.8684807979699337
97,5000,0.8866537561956441,0.8795970759979667,0.8642235958214962
98,5000,0.8862131754557292,0.8817608807538007,0.8686837861032197
99,5000,0.8859940748948317,0.879110675968536,0.8698892032398897
100,7000,1.0637175392291052,1.052492504277505,1.0378293124112217
101,7000,1.063853026062172,1.0505629610424199,1.03491860848886
102,7000,1.0639623606924622,1.0539908409118652,1.0334161722435142
103,7000,1.063077383981624,1.0527180989583333,1.03285735508181
104,7000,1.063141774323027,1.0535652854225852,1.0272894965277777
105,7000,1.0632398148657571,1.0547644297281902,1.0383766867897728
106,7000,1.063885145612902,1.050796633861104,1.0380102193580483
107,7000,1.0640657279747991,1.053249390657283,1.0389764959161931
108,7000,1.0642993787196293,1.0565217733383179,1.0360358909324363
109,7000,1.0640744114421425,1.0562036037445068,1.0312508477105036
110,10000,1.4376388471953723,1.4163849597840796,1.389270447848136
111,10000,1.4395991995466126,1.4191164166739818,1.3795560313537059
112,10000,1.4380000217705016,1.417541684128168,1.3785126272556
113,10000,1.438980924869012,1.4203213466687148,1.3845060929008153
114,10000,1.446988152601048,1.4231527733990526,1.3903315721359928
115,10000,1.4475817783273381,1.4264350350447528,1.3928464143172554
116,10000,1.445102068842674,1.4299774743560563,1.3848705626370614
117,10000,1.4464882866655895,1.4291983009281015,1.3852769282826207
118,10000,1.445733253819168,1.4195219278335571,1.3746644070273952
119,10000,1.4451918097817973,1.4247220857875553,1.399251703630414
120,20000,3.6555567518164622,3.5230539840080835,3.4815465500365654
121,20000,3.6558052378668098,3.5366518816942656,3.485607245325501
122,20000,3.6503338854347933,3.5203184465680804,3.4544044896175987
123,20000,3.6561497176115685,3.534292531958761,3.469912986078206
124,20000,3.6511686542181683,3.533995438042654,3.4731484813803046
125,20000,3.655932827150234,3.542979362629852,3.4640403221007134
126,20000,3.6586916849493436,3.5450873333474866,3.471950452698291
127,20000,3.663250528826188,3.5466698689465987,3.462837117210717
128,20000,3.664251916102615,3.5333350796169705,3.4722419646849114
129,20000,3.661544703837461,3.546864032227623,3.452401027763715
130,30000,7.312211319515929,7.045472623690354,6.762959003818989
131,30000,7.322781948245693,7.174192146219047,6.964013844025441
132,30000,7.34457850231173,7.07082880430778,6.8091322663542515
133,30000,7.32278820694096,7.067070273131749,6.73420549341981
134,30000,7.303960742223008,7.063321111338254,6.716990554541872
135,30000,7.325998090724627,7.042399824216494,6.715138871816118
136,30000,7.308045760237491,7.0525160825969095,6.686396340622402
137,30000,7.326352413964915,6.997900502310053,6.725792422616409
138,30000,7.309128825183856,7.051781443988576,6.685546673759182
139,30000,7.319612023819891,7.026717640024371,6.722083502583805
140,40000,11.408814303188956,11.083642086456292,10.829287499281202
141,40000,11.393061017269815,11.058486082728457,11.134361223948423
142,40000,11.475650531592661,11.098230550684404,10.896616292171341
143,40000,11.435419959440846,11.051655461811476,10.843872345531727
144,40000,11.40787597020126,11.100804665885892,10.844141825023863
145,40000,11.401118250089464,11.073114206633216,10.859406514070471
146,40000,11.409154005127585,11.091317761400207,10.836632617986869
147,40000,11.399491450991817,10.967489357474154,11.18068643634239
148,40000,11.516084187169383,11.099238516178255,10.882897553520134
149,40000,11.430607102303012,11.094848813316226,10.861425494620812
